Filepath,Pitchpath,Emotion
../dataset/esd/0016/Surprise/0016_001591.wav,augmented_pitch\0016_001591_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/06287.wav,augmented_pitch\06287_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/32480.wav,augmented_pitch\32480_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/43194.wav,augmented_pitch\43194_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/38901.wav,augmented_pitch\38901_pitch.wav,Happy
../dataset/meld/train/dia989_utt6.mp4,augmented_pitch\dia989_utt6_pitch.wav,Neutral
../dataset/esd/0013/Happy/0013_000979.wav,augmented_pitch\0013_000979_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/01727.wav,augmented_pitch\01727_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/26777.wav,augmented_pitch\26777_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1006_TAI_SAD_XX.wav,augmented_pitch\1006_TAI_SAD_XX_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/19619.wav,augmented_pitch\19619_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/06986.wav,augmented_pitch\06986_pitch.wav,Question
../dataset/esd/0019/Neutral/0019_000054.wav,augmented_pitch\0019_000054_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/25679.wav,augmented_pitch\25679_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1042_TAI_DIS_XX.wav,augmented_pitch\1042_TAI_DIS_XX_pitch.wav,Disgust
../dataset/mlend/MLEndSND_Public/22790.wav,augmented_pitch\22790_pitch.wav,Happy
../dataset/esd/0018/Surprise/0018_001414.wav,augmented_pitch\0018_001414_pitch.wav,Surprise
../dataset/esd/0014/Angry/0014_000414.wav,augmented_pitch\0014_000414_pitch.wav,Anger
../dataset/crema-d/AudioWAV/1040_IWW_HAP_XX.wav,augmented_pitch\1040_IWW_HAP_XX_pitch.wav,Happy
../dataset/esd/0020/Angry/0020_000628.wav,augmented_pitch\0020_000628_pitch.wav,Anger
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_neutral_9b_1.wav,augmented_pitch\male1_neutral_9b_1_pitch.wav,Neutral
../dataset/esd/0016/Angry/0016_000539.wav,augmented_pitch\0016_000539_pitch.wav,Anger
../dataset/esd/0013/Surprise/0013_001614.wav,augmented_pitch\0013_001614_pitch.wav,Surprise
../dataset/meld/train/dia54_utt16.mp4,augmented_pitch\dia54_utt16_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/03396.wav,augmented_pitch\03396_pitch.wav,Neutral
../dataset/tess/OAF_Fear/OAF_mill_fear.wav,augmented_pitch\OAF_mill_fear_pitch.wav,Fear
../dataset/crema-d/AudioWAV/1058_TIE_SAD_XX.wav,augmented_pitch\1058_TIE_SAD_XX_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/07071.wav,augmented_pitch\07071_pitch.wav,Question
../dataset/esd/0017/Neutral/0017_000026.wav,augmented_pitch\0017_000026_pitch.wav,Neutral
../dataset/esd/0018/Surprise/0018_001645.wav,augmented_pitch\0018_001645_pitch.wav,Surprise
../dataset/meld/train/dia646_utt10.mp4,augmented_pitch\dia646_utt10_pitch.wav,Neutral
../dataset/esd/0015/Neutral/0015_000327.wav,augmented_pitch\0015_000327_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/38620.wav,augmented_pitch\38620_pitch.wav,Bored
../dataset/esd/0015/Surprise/0015_001596.wav,augmented_pitch\0015_001596_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/34797.wav,augmented_pitch\34797_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/28979.wav,augmented_pitch\28979_pitch.wav,Bored
../dataset/esd/0016/Sad/0016_001118.wav,augmented_pitch\0016_001118_pitch.wav,Sad
../dataset/esd/0012/Neutral/0012_000177.wav,augmented_pitch\0012_000177_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/01328.wav,augmented_pitch\01328_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/10256.wav,augmented_pitch\10256_pitch.wav,Neutral
../dataset/esd/0019/Sad/0019_001363.wav,augmented_pitch\0019_001363_pitch.wav,Sad
../dataset/esd/0020/Angry/0020_000359.wav,augmented_pitch\0020_000359_pitch.wav,Anger
../dataset/esd/0011/Angry/0011_000592.wav,augmented_pitch\0011_000592_pitch.wav,Anger
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_angry_4b_2.wav,augmented_pitch\female1_angry_4b_2_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/26652.wav,augmented_pitch\26652_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1025_TAI_NEU_XX.wav,augmented_pitch\1025_TAI_NEU_XX_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/01214.wav,augmented_pitch\01214_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/45904.wav,augmented_pitch\45904_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/00371.wav,augmented_pitch\00371_pitch.wav,Question
../dataset/esd/0011/Surprise/0011_001626.wav,augmented_pitch\0011_001626_pitch.wav,Surprise
../dataset/esd/0019/Sad/0019_001118.wav,augmented_pitch\0019_001118_pitch.wav,Sad
../dataset/esd/0014/Angry/0014_000369.wav,augmented_pitch\0014_000369_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/38622.wav,augmented_pitch\38622_pitch.wav,Question
../dataset/esd/0013/Angry/0013_000572.wav,augmented_pitch\0013_000572_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/35967.wav,augmented_pitch\35967_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1039_TAI_ANG_XX.wav,augmented_pitch\1039_TAI_ANG_XX_pitch.wav,Anger
../dataset/crema-d/AudioWAV/1024_IOM_HAP_XX.wav,augmented_pitch\1024_IOM_HAP_XX_pitch.wav,Happy
../dataset/esd/0019/Sad/0019_001189.wav,augmented_pitch\0019_001189_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/27609.wav,augmented_pitch\27609_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/02847.wav,augmented_pitch\02847_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/02354.wav,augmented_pitch\02354_pitch.wav,Neutral
../dataset/savee/JE_su06.wav,augmented_pitch\JE_su06_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/04290.wav,augmented_pitch\04290_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/12137.wav,augmented_pitch\12137_pitch.wav,Bored
../dataset/esd/0017/Happy/0017_000818.wav,augmented_pitch\0017_000818_pitch.wav,Happy
../dataset/meld/train/dia99_utt9.mp4,augmented_pitch\dia99_utt9_pitch.wav,Neutral
../dataset/esd/0020/Sad/0020_001313.wav,augmented_pitch\0020_001313_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/13878.wav,augmented_pitch\13878_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/29556.wav,augmented_pitch\29556_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/13200.wav,augmented_pitch\13200_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/45290.wav,augmented_pitch\45290_pitch.wav,Happy
../dataset/tess/YAF_pleasant_surprised/YAF_loaf_ps.wav,augmented_pitch\YAF_loaf_ps_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/13415.wav,augmented_pitch\13415_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/15088.wav,augmented_pitch\15088_pitch.wav,Neutral
../dataset/esd/0013/Angry/0013_000654.wav,augmented_pitch\0013_000654_pitch.wav,Anger
../dataset/tess/YAF_neutral/YAF_road_neutral.wav,augmented_pitch\YAF_road_neutral_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/02778.wav,augmented_pitch\02778_pitch.wav,Happy
../dataset/esd/0014/Surprise/0014_001524.wav,augmented_pitch\0014_001524_pitch.wav,Surprise
../dataset/esd/0016/Surprise/0016_001559.wav,augmented_pitch\0016_001559_pitch.wav,Surprise
../dataset/esd/0012/Sad/0012_001218.wav,augmented_pitch\0012_001218_pitch.wav,Sad
../dataset/crema-d/AudioWAV/1019_TAI_SAD_XX.wav,augmented_pitch\1019_TAI_SAD_XX_pitch.wav,Sad
../dataset/esd/0019/Angry/0019_000596.wav,augmented_pitch\0019_000596_pitch.wav,Anger
../dataset/crema-d/AudioWAV/1014_ITS_ANG_XX.wav,augmented_pitch\1014_ITS_ANG_XX_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/11379.wav,augmented_pitch\11379_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1009_IEO_ANG_MD.wav,augmented_pitch\1009_IEO_ANG_MD_pitch.wav,Anger
../dataset/meld/train/dia545_utt6.mp4,augmented_pitch\dia545_utt6_pitch.wav,Surprise
../dataset/tess/OAF_neutral/OAF_keg_neutral.wav,augmented_pitch\OAF_keg_neutral_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/30523.wav,augmented_pitch\30523_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/15836.wav,augmented_pitch\15836_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/09252.wav,augmented_pitch\09252_pitch.wav,Question
../dataset/tess/OAF_Sad/OAF_mode_sad.wav,augmented_pitch\OAF_mode_sad_pitch.wav,Sad
../dataset/crema-d/AudioWAV/1033_IEO_HAP_LO.wav,augmented_pitch\1033_IEO_HAP_LO_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/44865.wav,augmented_pitch\44865_pitch.wav,Happy
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_angry_6b_1.wav,augmented_pitch\female1_angry_6b_1_pitch.wav,Anger
../dataset/esd/0014/Surprise/0014_001668.wav,augmented_pitch\0014_001668_pitch.wav,Surprise
../dataset/esd/0013/Surprise/0013_001504.wav,augmented_pitch\0013_001504_pitch.wav,Surprise
../dataset/crema-d/AudioWAV/1033_IWW_DIS_XX.wav,augmented_pitch\1033_IWW_DIS_XX_pitch.wav,Disgust
../dataset/mlend/MLEndSND_Public/41303.wav,augmented_pitch\41303_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/20210.wav,augmented_pitch\20210_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/09973.wav,augmented_pitch\09973_pitch.wav,Question
../dataset/crema-d/AudioWAV/1059_TSI_HAP_XX.wav,augmented_pitch\1059_TSI_HAP_XX_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1019_IEO_ANG_LO.wav,augmented_pitch\1019_IEO_ANG_LO_pitch.wav,Anger
../dataset/esd/0019/Angry/0019_000379.wav,augmented_pitch\0019_000379_pitch.wav,Anger
../dataset/crema-d/AudioWAV/1088_IEO_DIS_HI.wav,augmented_pitch\1088_IEO_DIS_HI_pitch.wav,Disgust
../dataset/esd/0013/Happy/0013_000976.wav,augmented_pitch\0013_000976_pitch.wav,Happy
../dataset/meld/train/dia747_utt7.mp4,augmented_pitch\dia747_utt7_pitch.wav,Surprise
../dataset/esd/0016/Happy/0016_000808.wav,augmented_pitch\0016_000808_pitch.wav,Happy
../dataset/esd/0019/Sad/0019_001209.wav,augmented_pitch\0019_001209_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/17455.wav,augmented_pitch\17455_pitch.wav,Neutral
../dataset/meld/train/dia72_utt5.mp4,augmented_pitch\dia72_utt5_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/17858.wav,augmented_pitch\17858_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/13728.wav,augmented_pitch\13728_pitch.wav,Bored
../dataset/esd/0020/Surprise/0020_001539.wav,augmented_pitch\0020_001539_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/02248.wav,augmented_pitch\02248_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/14050.wav,augmented_pitch\14050_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/01266.wav,augmented_pitch\01266_pitch.wav,Happy
../dataset/esd/0020/Surprise/0020_001578.wav,augmented_pitch\0020_001578_pitch.wav,Surprise
../dataset/esd/0016/Happy/0016_000995.wav,augmented_pitch\0016_000995_pitch.wav,Happy
../dataset/esd/0011/Sad/0011_001203.wav,augmented_pitch\0011_001203_pitch.wav,Sad
../dataset/esd/0015/Happy/0015_000771.wav,augmented_pitch\0015_000771_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/17516.wav,augmented_pitch\17516_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/32586.wav,augmented_pitch\32586_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/16016.wav,augmented_pitch\16016_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/19960.wav,augmented_pitch\19960_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/21471.wav,augmented_pitch\21471_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/21071.wav,augmented_pitch\21071_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/21898.wav,augmented_pitch\21898_pitch.wav,Question
../dataset/esd/0015/Surprise/0015_001660.wav,augmented_pitch\0015_001660_pitch.wav,Surprise
../dataset/esd/0018/Angry/0018_000432.wav,augmented_pitch\0018_000432_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/27443.wav,augmented_pitch\27443_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1031_IEO_ANG_LO.wav,augmented_pitch\1031_IEO_ANG_LO_pitch.wav,Anger
../dataset/esd/0011/Neutral/0011_000160.wav,augmented_pitch\0011_000160_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/24700.wav,augmented_pitch\24700_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/18845.wav,augmented_pitch\18845_pitch.wav,Neutral
../dataset/esd/0011/Sad/0011_001110.wav,augmented_pitch\0011_001110_pitch.wav,Sad
../dataset/meld/train/dia530_utt17.mp4,augmented_pitch\dia530_utt17_pitch.wav,Sad
../dataset/meld/train/dia608_utt1.mp4,augmented_pitch\dia608_utt1_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/28753.wav,augmented_pitch\28753_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/21398.wav,augmented_pitch\21398_pitch.wav,Bored
../dataset/esd/0012/Neutral/0012_000134.wav,augmented_pitch\0012_000134_pitch.wav,Neutral
../dataset/tess/OAF_happy/OAF_take_happy.wav,augmented_pitch\OAF_take_happy_pitch.wav,Happy
../dataset/esd/0019/Happy/0019_001028.wav,augmented_pitch\0019_001028_pitch.wav,Happy
../dataset/meld/train/dia792_utt20.mp4,augmented_pitch\dia792_utt20_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/20433.wav,augmented_pitch\20433_pitch.wav,Happy
../dataset/esd/0012/Neutral/0012_000163.wav,augmented_pitch\0012_000163_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/34073.wav,augmented_pitch\34073_pitch.wav,Question
../dataset/esd/0015/Happy/0015_001001.wav,augmented_pitch\0015_001001_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/35965.wav,augmented_pitch\35965_pitch.wav,Neutral
../dataset/esd/0015/Sad/0015_001107.wav,augmented_pitch\0015_001107_pitch.wav,Sad
../dataset/esd/0016/Neutral/0016_000287.wav,augmented_pitch\0016_000287_pitch.wav,Neutral
../dataset/meld/train/dia360_utt2.mp4,augmented_pitch\dia360_utt2_pitch.wav,Neutral
../dataset/meld/train/dia5_utt2.mp4,augmented_pitch\dia5_utt2_pitch.wav,Neutral
../dataset/esd/0018/Happy/0018_000887.wav,augmented_pitch\0018_000887_pitch.wav,Happy
../dataset/esd/0020/Surprise/0020_001721.wav,augmented_pitch\0020_001721_pitch.wav,Surprise
../dataset/meld/train/dia125_utt4.mp4,augmented_pitch\dia125_utt4_pitch.wav,Neutral
../dataset/esd/0015/Surprise/0015_001543.wav,augmented_pitch\0015_001543_pitch.wav,Surprise
../dataset/esd/0017/Happy/0017_001038.wav,augmented_pitch\0017_001038_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/02580.wav,augmented_pitch\02580_pitch.wav,Bored
../dataset/esd/0015/Surprise/0015_001491.wav,augmented_pitch\0015_001491_pitch.wav,Surprise
../dataset/crema-d/AudioWAV/1062_IOM_NEU_XX.wav,augmented_pitch\1062_IOM_NEU_XX_pitch.wav,Neutral
../dataset/meld/train/dia394_utt0.mp4,augmented_pitch\dia394_utt0_pitch.wav,Anger
../dataset/esd/0011/Sad/0011_001140.wav,augmented_pitch\0011_001140_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/11543.wav,augmented_pitch\11543_pitch.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_happy_10a_2.wav,augmented_pitch\male1_happy_10a_2_pitch.wav,Happy
../dataset/esd/0011/Angry/0011_000361.wav,augmented_pitch\0011_000361_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/06087.wav,augmented_pitch\06087_pitch.wav,Question
../dataset/tess/YAF_sad/YAF_room_sad.wav,augmented_pitch\YAF_room_sad_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/34238.wav,augmented_pitch\34238_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/10063.wav,augmented_pitch\10063_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/36224.wav,augmented_pitch\36224_pitch.wav,Happy
../dataset/esd/0017/Angry/0017_000630.wav,augmented_pitch\0017_000630_pitch.wav,Anger
../dataset/esd/0016/Sad/0016_001221.wav,augmented_pitch\0016_001221_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/46959.wav,augmented_pitch\46959_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/27639.wav,augmented_pitch\27639_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/43608.wav,augmented_pitch\43608_pitch.wav,Neutral
../dataset/esd/0018/Sad/0018_001140.wav,augmented_pitch\0018_001140_pitch.wav,Sad
../dataset/esd/0020/Sad/0020_001351.wav,augmented_pitch\0020_001351_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/43038.wav,augmented_pitch\43038_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/24828.wav,augmented_pitch\24828_pitch.wav,Question
../dataset/crema-d/AudioWAV/1046_TSI_SAD_XX.wav,augmented_pitch\1046_TSI_SAD_XX_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/24812.wav,augmented_pitch\24812_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/46432.wav,augmented_pitch\46432_pitch.wav,Question
../dataset/meld/train/dia129_utt2.mp4,augmented_pitch\dia129_utt2_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/29839.wav,augmented_pitch\29839_pitch.wav,Neutral
../dataset/esd/0011/Angry/0011_000562.wav,augmented_pitch\0011_000562_pitch.wav,Anger
../dataset/meld/train/dia817_utt4.mp4,augmented_pitch\dia817_utt4_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/26618.wav,augmented_pitch\26618_pitch.wav,Bored
../dataset/esd/0013/Surprise/0013_001715.wav,augmented_pitch\0013_001715_pitch.wav,Surprise
../dataset/tess/YAF_fear/YAF_hurl_fear.wav,augmented_pitch\YAF_hurl_fear_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/36861.wav,augmented_pitch\36861_pitch.wav,Bored
../dataset/esd/0015/Angry/0015_000499.wav,augmented_pitch\0015_000499_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/04031.wav,augmented_pitch\04031_pitch.wav,Neutral
../dataset/esd/0015/Sad/0015_001217.wav,augmented_pitch\0015_001217_pitch.wav,Sad
../dataset/meld/train/dia6_utt1.mp4,augmented_pitch\dia6_utt1_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/14604.wav,augmented_pitch\14604_pitch.wav,Bored
../dataset/esd/0014/Neutral/0014_000033.wav,augmented_pitch\0014_000033_pitch.wav,Neutral
../dataset/esd/0014/Angry/0014_000656.wav,augmented_pitch\0014_000656_pitch.wav,Anger
../dataset/meld/train/dia283_utt6.mp4,augmented_pitch\dia283_utt6_pitch.wav,Disgust
../dataset/mlend/MLEndSND_Public/44197.wav,augmented_pitch\44197_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/17527.wav,augmented_pitch\17527_pitch.wav,Question
../dataset/esd/0016/Angry/0016_000494.wav,augmented_pitch\0016_000494_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/40058.wav,augmented_pitch\40058_pitch.wav,Question
../dataset/meld/train/dia854_utt1.mp4,augmented_pitch\dia854_utt1_pitch.wav,Neutral
../dataset/esd/0019/Neutral/0019_000338.wav,augmented_pitch\0019_000338_pitch.wav,Neutral
../dataset/tess/OAF_neutral/OAF_base_neutral.wav,augmented_pitch\OAF_base_neutral_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1048_IEO_HAP_LO.wav,augmented_pitch\1048_IEO_HAP_LO_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/41694.wav,augmented_pitch\41694_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/07027.wav,augmented_pitch\07027_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/00114.wav,augmented_pitch\00114_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/24011.wav,augmented_pitch\24011_pitch.wav,Neutral
../dataset/tess/YAF_fear/YAF_moon_fear.wav,augmented_pitch\YAF_moon_fear_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/35267.wav,augmented_pitch\35267_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/24692.wav,augmented_pitch\24692_pitch.wav,Question
../dataset/esd/0020/Sad/0020_001265.wav,augmented_pitch\0020_001265_pitch.wav,Sad
../dataset/tess/OAF_Fear/OAF_dodge_fear.wav,augmented_pitch\OAF_dodge_fear_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/27045.wav,augmented_pitch\27045_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/23627.wav,augmented_pitch\23627_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/39737.wav,augmented_pitch\39737_pitch.wav,Bored
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_angry_2a_1.wav,augmented_pitch\female1_angry_2a_1_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/04001.wav,augmented_pitch\04001_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/20465.wav,augmented_pitch\20465_pitch.wav,Neutral
../dataset/meld/train/dia667_utt3.mp4,augmented_pitch\dia667_utt3_pitch.wav,Neutral
../dataset/meld/train/dia213_utt3.mp4,augmented_pitch\dia213_utt3_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1083_TIE_ANG_XX.wav,augmented_pitch\1083_TIE_ANG_XX_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/40661.wav,augmented_pitch\40661_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/06540.wav,augmented_pitch\06540_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/37126.wav,augmented_pitch\37126_pitch.wav,Bored
../dataset/esd/0011/Surprise/0011_001739.wav,augmented_pitch\0011_001739_pitch.wav,Surprise
../dataset/crema-d/AudioWAV/1062_DFA_HAP_XX.wav,augmented_pitch\1062_DFA_HAP_XX_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1030_WSI_NEU_XX.wav,augmented_pitch\1030_WSI_NEU_XX_pitch.wav,Neutral
../dataset/esd/0015/Surprise/0015_001662.wav,augmented_pitch\0015_001662_pitch.wav,Surprise
../dataset/esd/0011/Happy/0011_000771.wav,augmented_pitch\0011_000771_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/42984.wav,augmented_pitch\42984_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/11708.wav,augmented_pitch\11708_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/06809.wav,augmented_pitch\06809_pitch.wav,Question
../dataset/meld/train/dia342_utt10.mp4,augmented_pitch\dia342_utt10_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/06338.wav,augmented_pitch\06338_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/29083.wav,augmented_pitch\29083_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1043_IWL_FEA_XX.wav,augmented_pitch\1043_IWL_FEA_XX_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/28936.wav,augmented_pitch\28936_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/45984.wav,augmented_pitch\45984_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/28856.wav,augmented_pitch\28856_pitch.wav,Neutral
../dataset/meld/train/dia106_utt5.mp4,augmented_pitch\dia106_utt5_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/16118.wav,augmented_pitch\16118_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/05808.wav,augmented_pitch\05808_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/19877.wav,augmented_pitch\19877_pitch.wav,Happy
