Filepath,Noisepath,Emotion
../dataset/ravdess/Actor_15/03-01-07-01-01-02-15.wav,augmented_noise\03-01-07-01-01-02-15_noise.wav,Disgust
../dataset/esd/0015/Angry/0015_000509.wav,augmented_noise\0015_000509_noise.wav,Anger
../dataset/esd/0016/Happy/0016_000974.wav,augmented_noise\0016_000974_noise.wav,Happy
../dataset/esd/0019/Angry/0019_000578.wav,augmented_noise\0019_000578_noise.wav,Anger
../dataset/esd/0018/Happy/0018_000847.wav,augmented_noise\0018_000847_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/16358.wav,augmented_noise\16358_noise.wav,Happy
../dataset/crema-d/AudioWAV/1040_WSI_DIS_XX.wav,augmented_noise\1040_WSI_DIS_XX_noise.wav,Disgust
../dataset/esd/0020/Neutral/0020_000315.wav,augmented_noise\0020_000315_noise.wav,Neutral
../dataset/esd/0011/Surprise/0011_001577.wav,augmented_noise\0011_001577_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/43903.wav,augmented_noise\43903_noise.wav,Bored
../dataset/crema-d/AudioWAV/1081_IEO_ANG_HI.wav,augmented_noise\1081_IEO_ANG_HI_noise.wav,Anger
../dataset/meld/train/dia520_utt5.mp4,augmented_noise\dia520_utt5_noise.wav,Surprise
../dataset/savee/KL_a09.wav,augmented_noise\KL_a09_noise.wav,Anger
../dataset/esd/0016/Neutral/0016_000101.wav,augmented_noise\0016_000101_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/26465.wav,augmented_noise\26465_noise.wav,Neutral
../dataset/esd/0020/Neutral/0020_000349.wav,augmented_noise\0020_000349_noise.wav,Neutral
../dataset/esd/0016/Angry/0016_000603.wav,augmented_noise\0016_000603_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/42655.wav,augmented_noise\42655_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1090_ITH_DIS_XX.wav,augmented_noise\1090_ITH_DIS_XX_noise.wav,Disgust
../dataset/meld/train/dia129_utt7.mp4,augmented_noise\dia129_utt7_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/38882.wav,augmented_noise\38882_noise.wav,Question
../dataset/meld/train/dia272_utt5.mp4,augmented_noise\dia272_utt5_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/17792.wav,augmented_noise\17792_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/01617.wav,augmented_noise\01617_noise.wav,Question
../dataset/tess/OAF_Fear/OAF_wire_fear.wav,augmented_noise\OAF_wire_fear_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/03177.wav,augmented_noise\03177_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/37120.wav,augmented_noise\37120_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/20909.wav,augmented_noise\20909_noise.wav,Happy
../dataset/esd/0012/Sad/0012_001390.wav,augmented_noise\0012_001390_noise.wav,Sad
../dataset/crema-d/AudioWAV/1008_MTI_DIS_XX.wav,augmented_noise\1008_MTI_DIS_XX_noise.wav,Disgust
../dataset/mlend/MLEndSND_Public/14847.wav,augmented_noise\14847_noise.wav,Bored
../dataset/meld/train/dia674_utt3.mp4,augmented_noise\dia674_utt3_noise.wav,Surprise
../dataset/esd/0011/Happy/0011_000928.wav,augmented_noise\0011_000928_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/44536.wav,augmented_noise\44536_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/10569.wav,augmented_noise\10569_noise.wav,Happy
../dataset/esd/0017/Happy/0017_000905.wav,augmented_noise\0017_000905_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/13962.wav,augmented_noise\13962_noise.wav,Question
../dataset/esd/0014/Happy/0014_000917.wav,augmented_noise\0014_000917_noise.wav,Happy
../dataset/esd/0020/Sad/0020_001110.wav,augmented_noise\0020_001110_noise.wav,Sad
../dataset/esd/0014/Angry/0014_000565.wav,augmented_noise\0014_000565_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/07598.wav,augmented_noise\07598_noise.wav,Happy
../dataset/esd/0011/Sad/0011_001337.wav,augmented_noise\0011_001337_noise.wav,Sad
../dataset/meld/train/dia118_utt5.mp4,augmented_noise\dia118_utt5_noise.wav,Happy
../dataset/crema-d/AudioWAV/1048_TAI_DIS_XX.wav,augmented_noise\1048_TAI_DIS_XX_noise.wav,Disgust
../dataset/esd/0013/Surprise/0013_001589.wav,augmented_noise\0013_001589_noise.wav,Surprise
../dataset/meld/train/dia275_utt10.mp4,augmented_noise\dia275_utt10_noise.wav,Fear
../dataset/meld/train/dia598_utt0.mp4,augmented_noise\dia598_utt0_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/36978.wav,augmented_noise\36978_noise.wav,Bored
../dataset/esd/0017/Happy/0017_000875.wav,augmented_noise\0017_000875_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/38631.wav,augmented_noise\38631_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/25659.wav,augmented_noise\25659_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/16034.wav,augmented_noise\16034_noise.wav,Bored
../dataset/esd/0019/Neutral/0019_000075.wav,augmented_noise\0019_000075_noise.wav,Neutral
../dataset/meld/train/dia202_utt15.mp4,augmented_noise\dia202_utt15_noise.wav,Neutral
../dataset/esd/0015/Sad/0015_001068.wav,augmented_noise\0015_001068_noise.wav,Sad
../dataset/meld/train/dia346_utt1.mp4,augmented_noise\dia346_utt1_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/26147.wav,augmented_noise\26147_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/35716.wav,augmented_noise\35716_noise.wav,Neutral
../dataset/esd/0016/Angry/0016_000543.wav,augmented_noise\0016_000543_noise.wav,Anger
../dataset/crema-d/AudioWAV/1086_ITS_DIS_XX.wav,augmented_noise\1086_ITS_DIS_XX_noise.wav,Disgust
../dataset/mlend/MLEndSND_Public/17493.wav,augmented_noise\17493_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/45125.wav,augmented_noise\45125_noise.wav,Neutral
../dataset/tess/YAF_pleasant_surprised/YAF_nice_ps.wav,augmented_noise\YAF_nice_ps_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/12521.wav,augmented_noise\12521_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/24152.wav,augmented_noise\24152_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/18864.wav,augmented_noise\18864_noise.wav,Question
../dataset/mlend/MLEndSND_Public/30146.wav,augmented_noise\30146_noise.wav,Question
../dataset/tess/OAF_happy/OAF_bite_happy.wav,augmented_noise\OAF_bite_happy_noise.wav,Happy
../dataset/meld/train/dia356_utt15.mp4,augmented_noise\dia356_utt15_noise.wav,Neutral
../dataset/esd/0011/Surprise/0011_001485.wav,augmented_noise\0011_001485_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/32396.wav,augmented_noise\32396_noise.wav,Question
../dataset/crema-d/AudioWAV/1048_MTI_ANG_XX.wav,augmented_noise\1048_MTI_ANG_XX_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/05741.wav,augmented_noise\05741_noise.wav,Bored
../dataset/crema-d/AudioWAV/1040_MTI_FEA_XX.wav,augmented_noise\1040_MTI_FEA_XX_noise.wav,Fear
../dataset/esd/0019/Sad/0019_001273.wav,augmented_noise\0019_001273_noise.wav,Sad
../dataset/esd/0011/Happy/0011_000923.wav,augmented_noise\0011_000923_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/29220.wav,augmented_noise\29220_noise.wav,Neutral
../dataset/meld/train/dia297_utt8.mp4,augmented_noise\dia297_utt8_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/16414.wav,augmented_noise\16414_noise.wav,Bored
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_angry_4a_2.wav,augmented_noise\male1_angry_4a_2_noise.wav,Anger
../dataset/esd/0012/Happy/0012_000844.wav,augmented_noise\0012_000844_noise.wav,Happy
../dataset/meld/train/dia801_utt3.mp4,augmented_noise\dia801_utt3_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/17017.wav,augmented_noise\17017_noise.wav,Question
../dataset/esd/0017/Happy/0017_000770.wav,augmented_noise\0017_000770_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/34933.wav,augmented_noise\34933_noise.wav,Bored
../dataset/esd/0018/Happy/0018_000722.wav,augmented_noise\0018_000722_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/36258.wav,augmented_noise\36258_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/22998.wav,augmented_noise\22998_noise.wav,Question
../dataset/mlend/MLEndSND_Public/24477.wav,augmented_noise\24477_noise.wav,Happy
../dataset/savee/DC_su03.wav,augmented_noise\DC_su03_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/24732.wav,augmented_noise\24732_noise.wav,Bored
../dataset/meld/train/dia1021_utt6.mp4,augmented_noise\dia1021_utt6_noise.wav,Neutral
../dataset/esd/0013/Sad/0013_001391.wav,augmented_noise\0013_001391_noise.wav,Sad
../dataset/meld/train/dia69_utt3.mp4,augmented_noise\dia69_utt3_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/44644.wav,augmented_noise\44644_noise.wav,Question
../dataset/esd/0017/Happy/0017_000897.wav,augmented_noise\0017_000897_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/20053.wav,augmented_noise\20053_noise.wav,Neutral
../dataset/esd/0012/Neutral/0012_000169.wav,augmented_noise\0012_000169_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/38214.wav,augmented_noise\38214_noise.wav,Happy
../dataset/crema-d/AudioWAV/1038_TAI_ANG_XX.wav,augmented_noise\1038_TAI_ANG_XX_noise.wav,Anger
../dataset/esd/0018/Sad/0018_001377.wav,augmented_noise\0018_001377_noise.wav,Sad
../dataset/esd/0013/Sad/0013_001188.wav,augmented_noise\0013_001188_noise.wav,Sad
../dataset/crema-d/AudioWAV/1062_IEO_HAP_HI.wav,augmented_noise\1062_IEO_HAP_HI_noise.wav,Happy
../dataset/crema-d/AudioWAV/1034_ITS_ANG_XX.wav,augmented_noise\1034_ITS_ANG_XX_noise.wav,Anger
../dataset/savee/JE_n18.wav,augmented_noise\JE_n18_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/11809.wav,augmented_noise\11809_noise.wav,Question
../dataset/mlend/MLEndSND_Public/16517.wav,augmented_noise\16517_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/02465.wav,augmented_noise\02465_noise.wav,Question
../dataset/meld/train/dia110_utt3.mp4,augmented_noise\dia110_utt3_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/39790.wav,augmented_noise\39790_noise.wav,Question
../dataset/esd/0015/Angry/0015_000376.wav,augmented_noise\0015_000376_noise.wav,Anger
../dataset/crema-d/AudioWAV/1069_MTI_DIS_XX.wav,augmented_noise\1069_MTI_DIS_XX_noise.wav,Disgust
../dataset/crema-d/AudioWAV/1041_WSI_SAD_XX.wav,augmented_noise\1041_WSI_SAD_XX_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/30171.wav,augmented_noise\30171_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/46187.wav,augmented_noise\46187_noise.wav,Bored
../dataset/esd/0017/Surprise/0017_001576.wav,augmented_noise\0017_001576_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/29867.wav,augmented_noise\29867_noise.wav,Question
../dataset/mlend/MLEndSND_Public/38955.wav,augmented_noise\38955_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/09147.wav,augmented_noise\09147_noise.wav,Neutral
../dataset/esd/0017/Happy/0017_000862.wav,augmented_noise\0017_000862_noise.wav,Happy
../dataset/esd/0014/Angry/0014_000674.wav,augmented_noise\0014_000674_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/33835.wav,augmented_noise\33835_noise.wav,Bored
../dataset/crema-d/AudioWAV/1052_TSI_NEU_XX.wav,augmented_noise\1052_TSI_NEU_XX_noise.wav,Neutral
../dataset/meld/train/dia58_utt5.mp4,augmented_noise\dia58_utt5_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/18524.wav,augmented_noise\18524_noise.wav,Question
../dataset/mlend/MLEndSND_Public/36530.wav,augmented_noise\36530_noise.wav,Happy
../dataset/tess/OAF_disgust/OAF_dime_disgust.wav,augmented_noise\OAF_dime_disgust_noise.wav,Disgust
../dataset/esd/0014/Angry/0014_000580.wav,augmented_noise\0014_000580_noise.wav,Anger
../dataset/esd/0014/Angry/0014_000677.wav,augmented_noise\0014_000677_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/42042.wav,augmented_noise\42042_noise.wav,Happy
../dataset/esd/0011/Surprise/0011_001704.wav,augmented_noise\0011_001704_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/05346.wav,augmented_noise\05346_noise.wav,Neutral
../dataset/esd/0011/Neutral/0011_000086.wav,augmented_noise\0011_000086_noise.wav,Neutral
../dataset/esd/0015/Surprise/0015_001512.wav,augmented_noise\0015_001512_noise.wav,Surprise
../dataset/tess/OAF_happy/OAF_sell_happy.wav,augmented_noise\OAF_sell_happy_noise.wav,Happy
../dataset/esd/0011/Angry/0011_000518.wav,augmented_noise\0011_000518_noise.wav,Anger
../dataset/esd/0019/Neutral/0019_000164.wav,augmented_noise\0019_000164_noise.wav,Neutral
../dataset/esd/0011/Happy/0011_000760.wav,augmented_noise\0011_000760_noise.wav,Happy
../dataset/esd/0016/Neutral/0016_000193.wav,augmented_noise\0016_000193_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/00144.wav,augmented_noise\00144_noise.wav,Question
../dataset/esd/0011/Angry/0011_000633.wav,augmented_noise\0011_000633_noise.wav,Anger
../dataset/esd/0019/Neutral/0019_000089.wav,augmented_noise\0019_000089_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1083_IEO_SAD_LO.wav,augmented_noise\1083_IEO_SAD_LO_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/18633.wav,augmented_noise\18633_noise.wav,Bored
../dataset/crema-d/AudioWAV/1028_DFA_FEA_XX.wav,augmented_noise\1028_DFA_FEA_XX_noise.wav,Fear
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_happy_15a_1.wav,augmented_noise\female2_happy_15a_1_noise.wav,Happy
../dataset/crema-d/AudioWAV/1045_TAI_SAD_XX.wav,augmented_noise\1045_TAI_SAD_XX_noise.wav,Sad
../dataset/crema-d/AudioWAV/1044_IEO_FEA_MD.wav,augmented_noise\1044_IEO_FEA_MD_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/25622.wav,augmented_noise\25622_noise.wav,Question
../dataset/mlend/MLEndSND_Public/21792.wav,augmented_noise\21792_noise.wav,Bored
../dataset/meld/train/dia937_utt1.mp4,augmented_noise\dia937_utt1_noise.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_sad_3a_2.wav,augmented_noise\male2_sad_3a_2_noise.wav,Sad
../dataset/esd/0014/Happy/0014_000778.wav,augmented_noise\0014_000778_noise.wav,Happy
../dataset/tess/YAF_disgust/YAF_goal_disgust.wav,augmented_noise\YAF_goal_disgust_noise.wav,Disgust
../dataset/mlend/MLEndSND_Public/13615.wav,augmented_noise\13615_noise.wav,Bored
../dataset/meld/train/dia445_utt9.mp4,augmented_noise\dia445_utt9_noise.wav,Sad
../dataset/esd/0011/Happy/0011_000803.wav,augmented_noise\0011_000803_noise.wav,Happy
../dataset/ravdess/Actor_15/03-01-06-02-01-02-15.wav,augmented_noise\03-01-06-02-01-02-15_noise.wav,Fear
../dataset/esd/0011/Sad/0011_001250.wav,augmented_noise\0011_001250_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/07544.wav,augmented_noise\07544_noise.wav,Neutral
../dataset/esd/0013/Happy/0013_000907.wav,augmented_noise\0013_000907_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/44537.wav,augmented_noise\44537_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/01484.wav,augmented_noise\01484_noise.wav,Bored
../dataset/esd/0018/Angry/0018_000358.wav,augmented_noise\0018_000358_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/20870.wav,augmented_noise\20870_noise.wav,Question
../dataset/esd/0015/Neutral/0015_000118.wav,augmented_noise\0015_000118_noise.wav,Neutral
../dataset/tess/YAF_happy/YAF_death_happy.wav,augmented_noise\YAF_death_happy_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/37222.wav,augmented_noise\37222_noise.wav,Question
../dataset/mlend/MLEndSND_Public/17414.wav,augmented_noise\17414_noise.wav,Question
../dataset/mlend/MLEndSND_Public/03246.wav,augmented_noise\03246_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/46912.wav,augmented_noise\46912_noise.wav,Happy
../dataset/crema-d/AudioWAV/1053_TAI_HAP_XX.wav,augmented_noise\1053_TAI_HAP_XX_noise.wav,Happy
../dataset/meld/train/dia18_utt9.mp4,augmented_noise\dia18_utt9_noise.wav,Surprise
../dataset/crema-d/AudioWAV/1087_MTI_FEA_XX.wav,augmented_noise\1087_MTI_FEA_XX_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/23065.wav,augmented_noise\23065_noise.wav,Question
../dataset/esd/0016/Angry/0016_000521.wav,augmented_noise\0016_000521_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/36010.wav,augmented_noise\36010_noise.wav,Neutral
../dataset/esd/0018/Neutral/0018_000098.wav,augmented_noise\0018_000098_noise.wav,Neutral
../dataset/esd/0015/Angry/0015_000451.wav,augmented_noise\0015_000451_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/15962.wav,augmented_noise\15962_noise.wav,Happy
../dataset/esd/0018/Sad/0018_001393.wav,augmented_noise\0018_001393_noise.wav,Sad
../dataset/tess/OAF_Sad/OAF_cause_sad.wav,augmented_noise\OAF_cause_sad_noise.wav,Sad
../dataset/esd/0020/Angry/0020_000511.wav,augmented_noise\0020_000511_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/10254.wav,augmented_noise\10254_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1070_TIE_DIS_XX.wav,augmented_noise\1070_TIE_DIS_XX_noise.wav,Disgust
../dataset/esd/0012/Happy/0012_000925.wav,augmented_noise\0012_000925_noise.wav,Happy
../dataset/meld/train/dia792_utt18.mp4,augmented_noise\dia792_utt18_noise.wav,Sad
../dataset/meld/train/dia77_utt2.mp4,augmented_noise\dia77_utt2_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/20109.wav,augmented_noise\20109_noise.wav,Question
../dataset/meld/train/dia342_utt7.mp4,augmented_noise\dia342_utt7_noise.wav,Happy
../dataset/tess/YAF_fear/YAF_life_fear.wav,augmented_noise\YAF_life_fear_noise.wav,Fear
../dataset/tess/YAF_sad/YAF_chief_sad.wav,augmented_noise\YAF_chief_sad_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/29673.wav,augmented_noise\29673_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/44980.wav,augmented_noise\44980_noise.wav,Bored
../dataset/crema-d/AudioWAV/1028_IOM_SAD_XX.wav,augmented_noise\1028_IOM_SAD_XX_noise.wav,Sad
../dataset/esd/0019/Happy/0019_000754.wav,augmented_noise\0019_000754_noise.wav,Happy
../dataset/crema-d/AudioWAV/1061_WSI_DIS_XX.wav,augmented_noise\1061_WSI_DIS_XX_noise.wav,Disgust
../dataset/esd/0016/Neutral/0016_000245.wav,augmented_noise\0016_000245_noise.wav,Neutral
../dataset/esd/0013/Happy/0013_000980.wav,augmented_noise\0013_000980_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/08086.wav,augmented_noise\08086_noise.wav,Question
../dataset/mlend/MLEndSND_Public/11667.wav,augmented_noise\11667_noise.wav,Question
../dataset/esd/0013/Neutral/0013_000113.wav,augmented_noise\0013_000113_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/32733.wav,augmented_noise\32733_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/28061.wav,augmented_noise\28061_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/30153.wav,augmented_noise\30153_noise.wav,Question
../dataset/esd/0018/Neutral/0018_000258.wav,augmented_noise\0018_000258_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/02986.wav,augmented_noise\02986_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/45593.wav,augmented_noise\45593_noise.wav,Neutral
../dataset/esd/0015/Surprise/0015_001742.wav,augmented_noise\0015_001742_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/29264.wav,augmented_noise\29264_noise.wav,Happy
../dataset/crema-d/AudioWAV/1022_DFA_SAD_XX.wav,augmented_noise\1022_DFA_SAD_XX_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/39014.wav,augmented_noise\39014_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/04251.wav,augmented_noise\04251_noise.wav,Question
../dataset/mlend/MLEndSND_Public/08262.wav,augmented_noise\08262_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/05197.wav,augmented_noise\05197_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/05259.wav,augmented_noise\05259_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/17382.wav,augmented_noise\17382_noise.wav,Question
../dataset/esd/0020/Angry/0020_000557.wav,augmented_noise\0020_000557_noise.wav,Anger
../dataset/esd/0012/Angry/0012_000563.wav,augmented_noise\0012_000563_noise.wav,Anger
../dataset/meld/train/dia152_utt6.mp4,augmented_noise\dia152_utt6_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1044_ITH_NEU_XX.wav,augmented_noise\1044_ITH_NEU_XX_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1004_TAI_HAP_XX.wav,augmented_noise\1004_TAI_HAP_XX_noise.wav,Happy
../dataset/crema-d/AudioWAV/1010_IOM_ANG_XX.wav,augmented_noise\1010_IOM_ANG_XX_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/02496.wav,augmented_noise\02496_noise.wav,Question
../dataset/mlend/MLEndSND_Public/11849.wav,augmented_noise\11849_noise.wav,Happy
../dataset/crema-d/AudioWAV/1029_IWW_HAP_XX.wav,augmented_noise\1029_IWW_HAP_XX_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/35065.wav,augmented_noise\35065_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/05730.wav,augmented_noise\05730_noise.wav,Question
../dataset/mlend/MLEndSND_Public/09093.wav,augmented_noise\09093_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/46918.wav,augmented_noise\46918_noise.wav,Question
../dataset/esd/0016/Happy/0016_000726.wav,augmented_noise\0016_000726_noise.wav,Happy
../dataset/crema-d/AudioWAV/1027_WSI_NEU_XX.wav,augmented_noise\1027_WSI_NEU_XX_noise.wav,Neutral
../dataset/meld/train/dia724_utt2.mp4,augmented_noise\dia724_utt2_noise.wav,Neutral
../dataset/tess/OAF_happy/OAF_kill_happy.wav,augmented_noise\OAF_kill_happy_noise.wav,Happy
../dataset/esd/0012/Angry/0012_000509.wav,augmented_noise\0012_000509_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/28634.wav,augmented_noise\28634_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/41774.wav,augmented_noise\41774_noise.wav,Bored
../dataset/esd/0016/Neutral/0016_000047.wav,augmented_noise\0016_000047_noise.wav,Neutral
